day,score,was_accessed,memory_name
4,0.7834136194843063,False,preference_frequently_used
5,0.7774320231493721,True,preference_frequently_used
6,0.7774320231493721,False,preference_frequently_used
7,0.7774320231493721,False,preference_frequently_used
8,0.7774320231493721,False,preference_frequently_used
9,0.7774320231493721,False,preference_frequently_used
10,0.7685363752287284,False,preference_frequently_used
11,0.7657463351479161,False,preference_frequently_used
12,0.7507980981264978,False,preference_frequently_used
13,0.7766345318430736,False,preference_frequently_used
14,0.7935362662736019,False,preference_frequently_used
15,0.7774320231493721,True,preference_frequently_used
16,0.8187232291243542,False,preference_frequently_used
17,0.8187232291243542,False,preference_frequently_used
18,0.8187232291243542,False,preference_frequently_used
19,0.8409225539425049,False,preference_frequently_used
20,0.8320269060218612,False,preference_frequently_used
21,0.829236865941049,False,preference_frequently_used
22,0.8142886289196306,False,preference_frequently_used
23,0.8401250626362065,False,preference_frequently_used
24,0.8570267970667347,False,preference_frequently_used
25,0.8386407025668838,True,preference_frequently_used
26,0.8420340026974005,False,preference_frequently_used
27,0.8420340026974005,False,preference_frequently_used
28,0.8420340026974005,False,preference_frequently_used
29,0.8420340026974005,False,preference_frequently_used
30,0.8316191294709944,False,preference_frequently_used
31,0.8288290893901821,False,preference_frequently_used
32,0.8138808523687637,False,preference_frequently_used
33,0.8190901743824271,False,preference_frequently_used
34,0.8252887956339184,False,preference_frequently_used
35,0.7935929523024169,True,preference_frequently_used
36,0.7935929523024169,False,preference_frequently_used
37,0.7935929523024169,False,preference_frequently_used
38,0.7935929523024169,False,preference_frequently_used
39,0.7935929523024169,False,preference_frequently_used
40,0.7846973043817732,False,preference_frequently_used
41,0.7819072643009609,False,preference_frequently_used
42,0.7733717146998783,False,preference_frequently_used
43,0.7785810367135417,False,preference_frequently_used
44,0.784779657965033,False,preference_frequently_used
45,0.7935929523024169,True,preference_frequently_used
46,0.7935929523024169,False,preference_frequently_used
47,0.7935929523024169,False,preference_frequently_used
48,0.7935929523024169,False,preference_frequently_used
49,0.7935929523024169,False,preference_frequently_used
50,0.7866083871636887,False,preference_frequently_used
51,0.7838183470828765,False,preference_frequently_used
52,0.7752827974817939,False,preference_frequently_used
53,0.7938028011023791,False,preference_frequently_used
54,0.8000014223538704,False,preference_frequently_used
55,0.792736194789412,True,preference_frequently_used
56,0.792736194789412,False,preference_frequently_used
57,0.8002571283830464,False,preference_frequently_used
58,0.8002571283830464,False,preference_frequently_used
59,0.8002571283830464,False,preference_frequently_used
60,0.7850439028263405,False,preference_frequently_used
61,0.7822538627455282,False,preference_frequently_used
62,0.7737183131444456,False,preference_frequently_used
63,0.7880602963579355,False,preference_frequently_used
64,0.7974141976034358,False,preference_frequently_used
65,0.7878504475579733,True,preference_frequently_used
66,0.7744300307214382,False,preference_frequently_used
67,0.7744300307214382,False,preference_frequently_used
68,0.7744300307214382,False,preference_frequently_used
69,0.7783026924749299,False,preference_frequently_used
70,0.7713181273362018,False,preference_frequently_used
71,0.7685280872553895,False,preference_frequently_used
72,0.7599925376543069,False,preference_frequently_used
73,0.7785125412748921,False,preference_frequently_used
74,0.7903533840684361,False,preference_frequently_used
75,0.7754990860609222,True,preference_frequently_used
76,0.7754990860609222,False,preference_frequently_used
77,0.7754990860609222,False,preference_frequently_used
78,0.7754990860609222,False,preference_frequently_used
79,0.7754990860609222,False,preference_frequently_used
80,0.7685145209221941,False,preference_frequently_used
81,0.7728402972958655,False,preference_frequently_used
82,0.7643047476947828,False,preference_frequently_used
83,0.7828247513153681,False,preference_frequently_used
84,0.7946655941089121,False,preference_frequently_used
85,0.7946655941089121,False,preference_frequently_used
86,0.7966543806344043,False,preference_frequently_used
87,0.7966543806344043,False,preference_frequently_used
88,0.7966543806344043,False,preference_frequently_used
89,0.79926418207152,False,preference_frequently_used
0,0.36746409844286876,False,fact_negative_feedback
1,0.36746409844286876,False,fact_negative_feedback
2,0.36746409844286876,False,fact_negative_feedback
3,0.36746409844286876,False,fact_negative_feedback
4,0.3585684505222251,False,fact_negative_feedback
5,0.3585684505222251,False,fact_negative_feedback
6,0.352229396195322,False,fact_negative_feedback
7,0.3652880613761011,False,fact_negative_feedback
8,0.3848301422829886,False,fact_negative_feedback
9,0.3848301422829886,False,fact_negative_feedback
10,0.3868189288084808,False,fact_negative_feedback
11,0.38570188026991364,False,fact_negative_feedback
12,0.37991460726891046,False,fact_negative_feedback
13,0.37991460726891046,False,fact_negative_feedback
14,0.3835471770157233,False,fact_negative_feedback
15,0.3835471770157233,False,fact_negative_feedback
16,0.42125488405567085,False,fact_negative_feedback
17,0.42125488405567085,False,fact_negative_feedback
18,0.4248097777148844,False,fact_negative_feedback
19,0.44700910253303505,False,fact_negative_feedback
20,0.43277966193773776,False,fact_negative_feedback
21,0.43277966193773776,False,fact_negative_feedback
22,0.43569102353374156,False,fact_negative_feedback
23,0.4297786191448898,False,fact_negative_feedback
24,0.4297786191448898,False,fact_negative_feedback
25,0.4297786191448898,False,fact_negative_feedback
26,0.4297786191448898,False,fact_negative_feedback
27,0.4297786191448898,False,fact_negative_feedback
28,0.4297786191448898,False,fact_negative_feedback
29,0.4297786191448898,False,fact_negative_feedback
30,0.3962047768951013,False,fact_negative_feedback
31,0.39390284707791445,False,fact_negative_feedback
32,0.42090481005651875,False,fact_negative_feedback
33,0.42090481005651875,False,fact_negative_feedback
34,0.42090481005651875,False,fact_negative_feedback
35,0.42090481005651875,False,fact_negative_feedback
36,0.42090481005651875,False,fact_negative_feedback
37,0.42090481005651875,False,fact_negative_feedback
38,0.42090481005651875,False,fact_negative_feedback
39,0.42090481005651875,False,fact_negative_feedback
40,0.42090481005651875,False,fact_negative_feedback
41,0.42555717713551144,False,fact_negative_feedback
42,0.42555717713551144,False,fact_negative_feedback
43,0.42555717713551144,False,fact_negative_feedback
44,0.42555717713551144,False,fact_negative_feedback
45,0.4162599050273267,False,fact_negative_feedback
46,0.4162599050273267,False,fact_negative_feedback
47,0.4162599050273267,False,fact_negative_feedback
48,0.3391003623094157,False,fact_negative_feedback
49,0.3524110439163374,False,fact_negative_feedback
50,0.3524110439163374,False,fact_negative_feedback
51,0.3524110439163374,False,fact_negative_feedback
52,0.3524110439163374,False,fact_negative_feedback
53,0.3524110439163374,False,fact_negative_feedback
54,0.3524110439163374,False,fact_negative_feedback
55,0.34351152706521526,False,fact_negative_feedback
56,0.34351152706521526,False,fact_negative_feedback
57,0.3668265722583499,False,fact_negative_feedback
58,0.3668265722583499,False,fact_negative_feedback
59,0.3668265722583499,False,fact_negative_feedback
60,0.3668265722583499,False,fact_negative_feedback
61,0.3668265722583499,False,fact_negative_feedback
62,0.3668265722583499,False,fact_negative_feedback
63,0.37358106479264236,False,fact_negative_feedback
64,0.4097861865219605,False,fact_negative_feedback
65,0.4097861865219605,False,fact_negative_feedback
66,0.4097861865219605,False,fact_negative_feedback
67,0.4097861865219605,False,fact_negative_feedback
68,0.4097861865219605,False,fact_negative_feedback
69,0.4114637700967634,False,fact_negative_feedback
70,0.3761734200373201,False,fact_negative_feedback
71,0.3761734200373201,False,fact_negative_feedback
72,0.3761734200373201,False,fact_negative_feedback
73,0.3761734200373201,False,fact_negative_feedback
74,0.3761734200373201,False,fact_negative_feedback
75,0.3761734200373201,False,fact_negative_feedback
76,0.3761734200373201,False,fact_negative_feedback
77,0.3761734200373201,False,fact_negative_feedback
78,0.3552936101530155,False,fact_negative_feedback
79,0.3552936101530155,False,fact_negative_feedback
80,0.35330391713550535,False,fact_negative_feedback
81,0.36506925985406974,False,fact_negative_feedback
82,0.36506925985406974,False,fact_negative_feedback
83,0.42633599716218906,False,fact_negative_feedback
84,0.42633599716218906,False,fact_negative_feedback
85,0.42633599716218906,False,fact_negative_feedback
86,0.42633599716218906,False,fact_negative_feedback
87,0.3184449763403876,False,fact_negative_feedback
88,0.3184449763403876,False,fact_negative_feedback
89,0.3854307766002413,False,fact_negative_feedback
